sample	clade	PC1	PC2
127__EXTvDNAels0023A02_B01	Mus	51.860775711074744	-6.427386074970819
129__EXTvDNAels0023A02_D01	Mus	53.200969838849396	-6.785239375882076
1391.0000C__BIvDNAara0070A04_F03	NA2	2.138130956072858	0.27927328787831934
1400.0000C__BIvDNAara0072A06_D03	NA1	-2.1008471614726356	-12.507115193855327
1601.0000C__BIvDNAara0071A05_B03	NA2	2.544652199070146	-0.9033595817328212
160x271_763__vDNAlon505A09_E02	NA1	-16.795186772590814	-33.76218806186887
160x271_768__vDNAlon505A09_B03	NA1	-20.34202195616654	-37.50718436039811
160x271_785__vDNAlon505A09_C05	NA1	-16.360101367527808	-33.53483071399496
160x271_794__vDNAlon505A09_D06	NA1	-18.124376245353346	-34.51865414293355
160x271_810__vDNAlon505A09_D08	NA1	-18.63293713028923	-35.65398479800578
160x271_822__vDNAlon505A09_E10	NA1	-17.175662612138172	-34.47086637750927
160x271_829__vDNAlon505A09_D11	NA1	-22.068648540610287	-40.27677190178844
160x271_838__vDNAlon505A09_E12	NA1	-19.635472451281725	-36.97045731965933
160x271_851__vDNAlon506A10_B02	NA1	-18.900288489061953	-36.42169589860745
160x271_854__vDNAlon506A10_E02	NA1	-18.52990192633078	-35.77993960329918
160x271_856__vDNAlon506A10_G02	NA1	-18.893059820898348	-36.24570512661228
160x271_877__vDNAlon506A10_D05	NA1	-18.744039041148653	-36.13006130837066
160x271_880__vDNAlon506A10_G05	NA1	-21.474321134883432	-39.70041641574539
160x271_894__vDNAlon506A10_E07	NA1	-16.695583475162927	-33.0784464563757
160x271_900__vDNAlon506A10_C08	NA1	-21.58689807117141	-39.62987814148211
160x271_902__vDNAlon506A10_E08	NA1	-18.043973091968816	-35.034406023303454
160x271_903__vDNAlon506A10_F08	NA1	-15.527214939376956	-31.81317567941461
160x271_920__vDNAlon506A10_D11	NA1	-19.136480097073676	-36.595211305510716
160x271_924__vDNAlon506A10_H11	NA1	-18.968324785849326	-36.29670262187462
160x271_926__vDNAlon506A10_B12	NA1	-20.113029832741564	-37.72245047899368
160x271_930__vDNAlon506A10_F12	NA1	-17.22498010766804	-34.55042513869379
160x271_940__vDNAfen201A01_H05	NA1	-15.597874608547633	-32.27858405829086
161__EXTvDNAels0023A02_E05	Mus	53.144663503539974	-6.594595088080327
1639.0000C__BIvDNAara0071A05_D03	NA2	1.3398168103169648	-1.1814740236586188
1648.0000C__BIvDNAara0070A04_D12	NA2	1.2482669311719026	-1.5695676408998962
1701_75__EXTvDNAWOR0048A02_F09	Mus	52.36387673736052	-6.529967899705924
1701_93__EXTvDNAWOR0048A02_G01	Mus	51.21207981900691	-6.432063284800098
17_109_01__vDNAcad1067F07_B09	EA	-10.12250674914766	16.818828113674297
17_109_08__vDNAcad1067F07_A10	EA	-11.153560725495458	17.743074175794728
17_109_10__vDNAcad1067F07_C10	EA	-11.167678777760583	18.40951230278521
17_109_11__vDNAcad1067F07_D10	EA	-12.442246168671016	19.101868131213823
17_109_12__vDNAcad1067F07_E10	EA	-10.205932665399041	17.267027003175187
17_109_13__vDNAcad1067F07_F10	EA	-12.226757578187422	18.72446138146968
17_109_14__vDNAcad1067F07_G10	EA	-10.04111628746749	17.572413011018998
17_109_24__vDNAcad1067F07_G11	EA	-9.506892947951716	16.541282745600792
17_109_27__vDNAcad1067F07_B12	EA	-12.614999811128458	18.075915789978044
17_109_36__vDNAcad1065F05_C02	EA	-10.797485489699692	18.392732389362603
17_109_38__vDNAcad1065F05_F07	EA	-12.405242220781947	18.933058381904846
17_109_39__vDNAcad1065F05_B11	EA	-10.579634820019903	17.92853588765559
17_109_40__vDNAcad1066F06_H05	EA	-11.040839137121232	17.833447712372823
17_109_41__vDNAcad1066F06_F08	EA	-11.838986038730159	18.8946028656213
17_109_43__vDNAcad1067F07_F02	EA	-12.582326576789358	19.233835322120555
17_109_44__vDNAcad1067F07_G02	EA	-10.224787486808365	17.16290216218351
17_109_47__vDNAcad1067F07_C06	EA	-8.902814055423331	16.122099270609674
17_2_104__EXTvDNAWOR0031A05_D10	Mus	49.68165095447634	-6.196379972844474
17_2_12__EXTvDNAWOR0031A05_E03	Mus	49.24942129065216	-6.026553044461607
17_2_167__EXTvDNAWOR0033A07_B05	Mus	50.4858910252089	-6.395661844401342
17_2_25__EXTvDNAWOR0031A05_G04	Mus	50.20480336591497	-6.2654957945208025
17_2_53__EXTvDNAWOR0031A05_D06	Mus	50.51161774401494	-6.341439098364931
17_2_80__EXTvDNAWOR0031A05_B08	Mus	49.97299575198278	-6.2491997252701745
17_2_86__EXTvDNAWOR0031A05_F08	Mus	51.234143153148764	-6.556199344790633
17_2_8__EXTvDNAWOR0031A05_A03	Mus	51.74616268873499	-6.521537313000253
1740.0000D__BIvDNAara0072A06_B08	Mus	23.0532433748855	-2.433935346815705
1762.0000D__BIvDNAara0072A06_C10	Mus	24.861345497988477	-2.680720862105768
179__EXTvDNAels0023A02_G07	Mus	53.50391843728452	-6.726528449144141
1802.0000D__BIvDNAara0051E03_C09	Vv	1.3371375403268493	11.507184905243507
1820.0000C__BIvDNAara0070A04_C05	NA2	-8.069789142763991	-1.1313655992677176
